state/州,district/地区,market,commodity_name/名字,min_price,max_price,date,类别+10
1,2,25,22,52.5,59.25,618,10
1,2,25,22,53.55,53.55,618,10
1,3,26,22,38,50.5,618,10
1,3,26,13,45,49.5,611,10
1,4,11,13,52,52.65,611,10
1,4,4,13,52.05,52.75,611,9
1,1,19,13,40,48.5,611,10
1,2,29,19,144.05,158.8,611,8
1,1,19,17,40,62.5,611,10
1,4,12,29,90,100.5,618,9
1,3,26,30,29.5,31.1,618,9
1,2,29,30,30,44.25,618,10
1,2,29,30,34,50,618,12
4,8,20,18,14,16,615,13
4,8,8,26,54,95,613,10
4,7,15,22,18.29,61.69,613,10
4,9,9,22,31.53,51.69,613,10
2,5,5,22,35,44.6,613,10
3,6,13,22,31,50.01,613,9
1,2,10,1,55,55,611,10
1,1,28,17,55,61.95,621,10
1,4,12,1,48.5,120,808,9
2,5,5,29,60,95.91,613,10
4,9,9,30,22.19,28.33,613,10
2,5,5,29,60,92.41,614,9
2,5,5,1,95,111.25,808,10
2,5,5,22,38.1,46.01,614,10
1,1,28,19,143.5,155.2,621,10
1,2,10,7,17.25,17.25,611,10
1,4,21,9,3,10,611,10
1,1,28,17,55,60,615,17
1,1,22,12,12,14,617,10
1,4,21,11,3,6,617,10
4,9,16,2,32.36,46.79,614,10
1,1,1,13,40,51.95,619,10
1,4,24,13,51.75,52.25,619,10
1,2,25,13,51.5,52.45,619,10
1,2,25,13,51,52,619,12
1,4,4,13,52.1,53,619,10
2,5,5,1,40,120,618,10
3,6,14,1,113,125,618,8
2,10,17,2,40,46.2,618,10
1,2,29,13,51.35,52.9,619,10
1,2,29,13,51.6,52.55,619,10
1,2,35,13,51.45,51.45,619,11
2,5,5,19,95,146.11,610,11
4,8,20,8,50,70,615,10
3,6,14,1,90,109,808,10
2,5,5,3,40.01,40.01,618,10
2,5,5,7,17.58,17.9,625,10
1,2,23,13,51.55,52.65,611,10
1,2,10,13,50.5,52.45,611,7
1,1,28,13,50,50,611,10
1,2,29,13,52.05,52.75,611,10
1,2,29,13,52.5,52.75,611,9
1,4,31,13,52.5,53.1,611,10
1,4,31,13,51,53.2,611,10
1,2,23,13,53,53.5,617,10
1,1,1,13,39.1,51.8,617,10
4,8,20,25,30,32,611,10
1,3,3,8,80,94.8,625,9
1,1,19,8,29.55,29.55,625,10
1,4,12,1,90.6,143,826,9
1,1,28,13,47.5,52,617,10
1,4,31,13,52.75,54.1,617,10
1,4,31,13,52,54.05,617,10
1,1,22,10,11.5,13.5,617,10
2,5,5,7,17.55,17.97,628,9
2,5,5,1,80,141,612,10
4,7,15,2,46.01,46.01,612,10
2,10,17,2,39,46.2,612,6
1,1,28,17,47.5,61.25,611,9
1,2,10,19,110,156.65,611,9
2,5,5,1,41,120,826,10
4,8,20,25,44,48,619,10
1,1,1,1,76.75,76.75,612,10
1,1,28,19,145,157.9,611,9
1,2,29,19,140,160,611,10
1,2,29,19,139,150,611,10
1,1,1,15,53.05,66,619,10
2,5,5,15,48,80,619,10
1,1,1,17,53.5,63.35,619,10
1,3,26,17,55,58.35,619,10
4,8,18,6,6,8,612,10
1,4,30,13,53,53.5,614,10
2,5,5,7,17.2,17.77,612,10
3,6,13,7,16.4,17.5,612,10
1,4,21,9,2.5,10.5,612,10
4,8,8,21,45,80,613,9
1,1,28,22,40,51.5,611,9
4,7,15,22,23.1,60.89,611,9
4,9,9,22,38.66,38.66,611,10
1,4,21,27,15.5,46,611,10
1,1,19,23,76.25,76.25,617,10
1,4,12,1,90,120.55,828,10
1,1,19,22,42,43.5,617,10
1,2,29,19,133.75,163.55,612,9
1,1,28,30,22.5,28.25,611,10
1,2,29,30,37.5,45,611,9
4,9,9,30,18.79,28.15,611,10
1,1,19,30,20,32.25,617,10
2,10,17,2,39.5,46.3,729,10
1,2,25,13,52.75,53.23,614,10
1,2,25,13,52.5,53,614,10
1,4,4,13,52.45,53.25,614,10
1,2,29,13,52.75,53.8,614,10
1,2,29,13,53,53.65,614,10
1,2,25,19,150,152.5,615,10
1,1,22,27,30,36,625,9
1,1,1,13,48.55,51,612,8
1,4,24,13,52.25,52.6,612,9
1,2,25,13,52.4,53,612,10
1,2,25,13,52,52.7,612,10
1,2,29,13,51.5,53,612,9
1,2,29,13,52.9,53.25,612,10
1,2,29,13,51.25,52.25,612,10
1,2,29,13,53.5,54.15,612,10
1,1,19,30,20,32.5,615,10
1,2,23,13,53.5,54.05,529,9
2,5,5,7,17.1,17.62,618,7
3,6,13,7,17.19,17.64,618,9
1,3,3,13,50,54,529,9
2,5,5,3,37,106,722,10
1,1,1,17,54.4,62.45,612,12
1,1,19,17,50,63,612,10
1,3,3,8,25,32.75,618,10
1,1,1,19,80.05,157,612,10
1,4,24,19,128.75,153.25,612,10
1,2,29,19,125,160,614,10
1,2,29,19,135,144,614,10
1,4,12,19,110,168.55,614,10
1,2,29,19,140,161.25,612,10
1,4,12,19,133.5,175,612,10
2,5,5,1,52,132.7,827,10
1,1,1,15,52.5,68.75,617,10
1,1,1,19,144.75,159.95,619,9
1,4,24,19,122.05,156.8,619,10
1,1,1,17,52.5,63.4,617,10
1,3,26,19,131.5,150,619,10
1,2,29,19,135,165.05,619,10
1,4,21,11,5,8,612,10
1,1,1,23,61.05,61.05,612,9
1,1,1,22,35,50.55,612,9
1,2,25,22,50.25,58.25,612,10
1,2,25,22,52.55,53.55,612,9
1,1,19,22,42.5,53.55,612,10
4,9,16,22,36.09,53.79,612,10
1,4,12,19,143.5,185,619,10
4,9,9,19,51.9,55.6,619,8
1,4,24,29,85.5,87.55,612,9
1,4,12,29,84.1,112.05,612,10
2,5,5,1,86,131,828,10
1,1,1,30,21,31.55,612,9
1,1,19,30,20,30.75,612,9
1,2,29,30,34.3,48.5,612,10
1,2,29,30,32.5,39.25,612,10
4,8,20,8,80,100,612,10
1,2,25,22,52.5,58.8,614,8
1,2,25,22,53.55,54.55,614,8
4,9,16,22,31.89,63.27,614,10
4,9,32,22,40.29,63.66,614,10
3,6,13,21,13.6,50,612,12
1,4,31,13,52.6,53.25,612,13
1,4,31,13,51.5,53.6,612,10
1,4,12,29,87.5,104.5,614,10
4,8,20,18,15,17,619,10
1,2,29,30,31,46,614,10
1,2,29,30,35.25,36.95,614,10
4,9,16,30,15.7,26.89,614,9
4,8,20,10,24,28,618,9
4,8,8,20,125,170,613,10
1,2,29,29,85,102.5,612,10
3,6,14,1,104.51,112.01,615,9
2,5,5,15,40,72.2,612,9
1,1,28,17,50,60,612,10
1,2,25,13,52.75,53.35,613,10
1,2,25,13,52.65,53.2,613,9
1,4,4,13,52.5,53.1,613,9
1,2,29,13,52.7,53.6,613,10
1,2,29,13,53.25,53.75,613,9
4,8,8,30,24,28,613,10
2,5,5,7,36,38.32,704,9
1,2,29,19,135,160,613,10
1,4,12,19,138.75,177.25,613,10
3,6,14,1,97.42,128.25,806,10
1,1,28,19,144,155.5,612,10
2,5,5,19,130.01,150.81,612,9
1,1,1,19,135.25,157.25,617,8
3,6,13,7,16.5,17.39,615,8
1,2,10,1,69.25,87.5,614,9
1,2,29,1,115,156.3,614,9
3,6,14,1,112,113,614,10
2,5,5,19,150,150,617,10
2,10,17,2,39.5,46.2,614,9
1,2,25,22,54,58.25,613,10
4,9,16,22,32.45,62.27,613,9
4,9,32,22,36.99,63.06,613,10
2,5,5,1,87,119,831,9
1,4,12,29,87.5,104,613,10
1,2,29,30,29.75,46.75,613,10
4,8,8,16,140,230,613,10
4,8,8,15,74,135,613,9
1,1,1,23,54.55,80,619,9
1,1,1,22,36.8,49,619,10
1,2,25,22,52.25,59.35,619,11
1,2,25,22,54.75,59.15,619,9
1,3,26,22,37,51.3,619,10
4,9,9,22,41.29,51.39,619,9
4,9,32,22,27.63,62.93,619,10
2,5,5,22,37.91,57,619,10
1,1,22,27,22,27,614,10
1,4,21,27,35,53,613,9
1,1,28,22,40.05,52,612,9
4,7,15,22,24.3,61.6,612,10
4,9,9,22,51.29,51.29,612,10
2,5,5,22,35,49.3,612,10
1,4,21,9,10,12.5,614,10
2,10,17,2,39.1,46,806,10
1,4,21,11,6,6,615,10
1,4,21,27,27.5,52.5,612,10
1,4,12,29,89.25,101.75,619,10
2,5,5,29,77.5,90.4,619,10
1,1,1,30,17,39.3,619,9
1,2,29,30,27.5,47,619,10
1,2,29,30,33.75,36.3,619,8
4,9,9,30,23.59,26.65,619,10
2,5,5,29,60.01,93.35,612,10
3,6,6,10,20,30,708,9
1,1,28,30,22.5,31.25,612,10
4,9,9,30,24.16,28.55,612,9
1,2,10,13,50.55,52.35,618,10
1,3,3,13,47.5,51.3,618,10
1,2,10,13,51.05,53.8,615,10
1,2,29,13,52.85,53.5,618,7
1,2,29,13,51.25,52.25,618,9
1,4,31,13,51.5,54,615,9
1,2,29,13,52.75,53.15,615,12
1,2,35,13,52.9,53.1,615,9
4,8,8,5,53,58,722,10
1,2,10,19,140,154.95,619,10
1,4,30,13,52.05,52.75,618,10
2,5,5,19,137,137,619,10
1,2,23,13,52.6,52.9,614,10
1,4,24,13,52.75,53.2,614,10
1,2,10,13,51,53.1,614,9
1,4,12,1,45,117.25,614,9
1,2,29,13,52.5,53.05,614,11
1,2,29,13,53.25,53.7,614,10
1,4,31,13,52.75,54,614,9
1,4,31,13,52.7,53.5,614,10
1,2,25,22,52.5,56.2,615,10
1,1,1,23,56.75,74.05,617,9
1,1,19,22,44.1,44.1,615,10
1,1,1,22,33.5,50,617,8
1,2,10,19,142.55,155.55,615,9
1,1,1,15,51.5,51.5,618,8
2,5,5,15,40,72.6,618,10
3,6,14,15,58.21,62,618,10
1,1,1,17,54,63.05,618,9
1,3,3,17,50,62.8,618,9
4,8,20,25,45,47,617,10
2,10,17,2,39,46.2,809,10
3,6,13,22,36.01,51,617,11
3,6,14,15,59.44,61.16,614,10
1,2,10,19,138.05,157,614,9
1,2,29,19,138.8,164.3,614,10
1,1,1,19,108,155.75,618,9
1,2,10,19,130,157.55,618,9
1,3,3,19,100,158.5,618,9
4,7,15,22,25.49,61.42,615,10
4,9,9,22,30.02,51.69,615,10
1,2,29,19,132.5,157.9,618,10
1,4,21,27,27.55,60.5,615,9
1,1,1,30,22.9,31.25,617,13
1,2,10,29,83.55,91.5,615,9
4,8,20,18,18,20,614,10
4,9,9,30,11.77,27.39,615,10
1,1,28,23,65,78,627,10
1,4,24,29,85.25,87.9,614,10
1,1,28,22,45,50.4,627,10
1,2,25,13,52,52.33,620,14
1,2,25,13,51.5,52,620,9
1,2,23,22,49,49,614,10
4,7,15,22,23.9,61.7,614,9
4,9,9,22,30.39,51.69,614,9
1,2,29,13,51.75,52.55,620,10
1,2,29,13,51.75,52.55,620,10
2,5,5,1,115,122,614,12
1,2,10,29,75,87.8,614,9
1,2,10,30,32.55,32.55,614,11
4,9,9,30,17.59,27.39,614,10
2,5,5,7,17.45,17.92,706,10
1,1,22,10,22,28,614,10
1,1,22,12,25,32,614,10
1,2,25,13,53.25,53.8,626,9
1,4,11,19,124.05,155,620,10
1,3,26,13,43.5,46.75,626,10
1,4,11,13,53.5,54.3,626,8
1,4,4,13,53.5,54.25,626,10
1,4,31,13,51.5,54.3,626,10
4,8,20,18,16,18,621,10
1,4,31,13,52.75,53.45,626,10
1,4,31,13,52,53.8,626,10
4,8,20,10,20,26,617,10
2,5,5,7,17.31,17.82,614,10
2,10,17,2,40,40.5,824,10
1,1,1,23,47.5,58.5,618,9
1,3,3,23,47.5,60.75,618,10
1,1,1,22,35,44.6,618,10
1,3,3,22,40,53.55,618,10
4,9,9,22,51.89,51.89,618,10
4,9,16,22,30.99,60.86,618,10
2,5,5,22,38.4,48.09,618,9
3,6,13,22,25.01,53.21,618,10
1,3,26,13,49,51,618,10
1,1,28,17,54,60,622,10
1,1,22,27,21,24,723,10
1,2,10,29,60,90.05,618,10
2,5,5,29,50,90,618,9
1,1,1,30,21,31.25,618,10
1,2,10,30,27.2,27.2,618,9
1,3,3,30,21.75,32.5,618,10
4,9,9,30,18.89,26.69,618,10
1,1,22,12,28,35,619,9
1,1,19,13,41.8,45.75,617,9
1,4,30,13,53.75,54.05,617,10
1,4,11,13,52.5,52.8,619,10
1,1,28,13,49.8,50.55,619,9
1,1,19,17,50,59,617,10
1,4,24,19,131.05,150.6,620,10
1,2,10,19,130,157.05,620,9
1,3,26,19,137.25,153.75,620,10
1,3,3,19,113.75,158.5,620,10
1,2,29,19,142.5,160.75,620,7
1,4,12,19,135,168.25,620,10
1,1,19,17,59,63.75,615,9
1,4,12,1,50,117,626,11
2,5,5,15,57,76,614,10
4,8,20,10,28,36,621,10
4,8,18,6,7,9,617,10
1,1,19,13,50,50,625,10
1,4,31,13,50,53.3,625,10
1,4,31,13,51.75,52.75,625,10
2,10,17,13,40,42,625,10
1,1,19,17,55.55,58.75,703,9
1,1,1,15,45,62.4,625,8
1,1,1,17,50,62,625,10
1,3,3,17,53.5,60.7,625,10
4,8,20,8,50,60,620,10
2,5,5,1,50,125,620,9
3,6,14,1,119,119.78,620,10
2,5,5,3,126,126,620,10
1,4,11,13,53.5,53.8,617,10
2,5,5,15,40.01,72.7,617,10
1,1,28,17,54.25,60.5,617,10
4,8,18,18,8,14,617,9
1,3,3,23,50,60,620,8
1,2,25,22,52.5,60.55,620,9
1,2,25,22,50,56.25,620,9
1,3,26,22,37.5,51.5,620,10
1,3,3,22,32.5,50.25,620,9
4,9,32,22,59.59,63.46,620,9
1,4,11,19,132.5,153.5,617,10
1,4,30,13,53.55,54,615,10
1,4,24,29,80.5,82,620,10
1,2,10,29,84.6,88.5,620,12
1,4,12,29,88.25,103.25,620,9
1,3,26,30,27.75,30.6,620,10
1,3,3,30,30,33,620,9
1,2,29,1,125,153.5,615,10
1,2,29,30,27.5,46.5,620,10
1,2,29,30,34.75,35.25,620,10
1,1,28,22,45,54,615,10
4,9,9,30,20.29,28.63,620,9
1,1,28,30,22.5,31,615,10
1,3,26,22,36.5,48.55,617,12
4,9,32,22,36.17,63.63,617,10
1,1,19,17,56.25,61.75,625,9
3,6,13,22,35.01,49,620,7
1,1,19,8,58.05,58.05,628,10
1,4,12,29,86.25,107.55,617,10
1,3,26,30,28,32.25,617,10
1,4,11,30,22.2,31.5,617,10
4,9,9,30,22.12,23.12,617,12
2,5,5,15,38,74,625,10
1,1,1,19,130.25,135,625,10
1,2,10,19,141.05,150.05,625,10
1,3,27,19,141.25,154.75,617,10
1,3,3,19,100,158.25,625,9
1,4,21,9,3,9,628,10
3,6,13,22,35.01,50.66,615,10
1,1,19,23,71,76,703,9
1,1,19,22,46.15,46.15,703,10
2,5,5,7,17.21,17.61,620,9
3,6,13,7,17.26,17.53,620,11
1,4,24,13,52.75,53.25,615,10
1,2,25,13,52.83,53.36,615,10
1,2,25,13,52.9,53.2,615,10
1,4,11,13,53.25,53.75,615,10
1,4,4,13,53,53.8,615,10
1,2,29,13,53.1,54.05,615,9
1,1,1,17,50,60.75,615,10
1,3,26,17,49.5,56.15,615,10
1,1,1,19,152,155.5,615,10
1,4,24,19,125,157.45,615,10
1,3,26,19,130,145,615,10
1,4,11,19,124.95,156.65,615,10
1,2,29,19,125,160.25,615,10
1,2,29,19,143.55,145,615,9
1,1,1,30,21.75,39.3,620,10
1,4,24,19,118.25,146.9,614,9
1,1,19,30,21.3,22,703,10
1,1,1,22,40.05,49,615,10
1,2,25,22,52.5,59.25,615,9
1,3,26,22,39.5,51.6,615,10
4,9,32,22,33.09,64.44,615,10
1,1,22,27,25,32,615,10
4,8,8,26,58,100,618,10
1,1,22,10,25,33,619,9
1,4,24,29,79.5,86.8,615,10
2,5,5,22,39,50,624,10
1,1,1,30,23,30.05,615,9
1,4,11,30,32,32.75,615,10
1,2,29,30,30,34.05,615,9
1,2,29,30,32,36.05,615,10
2,5,5,29,40,91.5,624,10
1,4,30,13,53.05,53.5,628,10
2,5,5,15,47.01,71.5,628,9
1,1,22,27,25,31,618,9
1,1,1,23,50,75,620,10
1,4,30,13,52.05,52.5,619,8
1,1,1,22,36.15,50.25,620,10
4,8,20,8,40,48,625,10
4,8,20,9,48,50,625,10
2,5,5,22,40,58.5,626,10
3,6,13,22,32,53.4,626,10
1,1,1,1,50,119,624,10
4,9,16,2,32.51,45.66,624,9
1,1,28,13,42.5,51,701,10
2,5,5,15,31.01,83.1,620,10
3,6,14,15,62,62.21,620,10
1,1,19,23,65,65.65,625,10
3,6,13,22,25,53,627,10
1,1,19,22,33,46.6,625,10
4,7,15,22,59.81,65.31,625,10
4,9,9,22,35.58,51,625,10
2,5,5,22,43,57.11,625,9
1,1,19,17,60,61.5,701,10
1,1,28,17,55.25,61.1,701,10
1,4,12,19,143.5,172.5,617,10
2,5,5,29,40,91.31,625,10
1,1,22,12,35,45,618,10
1,1,28,19,150,161.25,701,10
1,1,19,30,17.55,31,625,9
4,9,9,30,19.85,27.77,625,9
4,8,20,10,24,32,624,10
4,7,15,22,54.65,61.89,620,10
2,5,5,22,43.51,49.71,620,10
1,1,1,15,61,62.6,620,9
1,1,1,17,52.5,63.45,620,10
1,1,22,10,15,21,618,10
1,1,22,10,18,28,625,10
2,5,5,29,80.7,89.6,620,10
1,1,28,13,48.5,52,618,10
1,1,28,17,60,60.5,618,10
1,1,28,19,147.5,155,618,10
1,1,22,12,50,65,625,10
1,1,28,23,75,76.5,618,11
1,1,28,30,20,29.05,618,10
1,2,23,13,52.4,52.55,624,9
1,1,1,13,36.75,51.5,624,10
1,4,24,13,52.6,52.95,624,9
1,2,25,13,52.6,52.91,624,10
1,2,25,13,52,52.5,624,10
1,4,11,13,52.3,52.8,624,10
1,4,4,13,52,53.05,624,9
1,2,29,13,52,53,624,10
1,2,29,13,51.75,52,624,10
1,4,31,13,51.75,53.15,624,10
1,4,31,13,52.5,53.05,624,10
1,4,31,13,51.5,52.5,624,10
1,1,1,19,133.5,160.55,620,10
1,4,11,30,30.35,31,705,10
1,4,21,25,22.55,22.55,617,9
1,1,19,23,79.25,79.25,701,10
1,1,28,23,70,79.9,701,10
1,1,19,22,42.2,42.2,701,9
1,1,28,22,45,52.25,701,9
1,3,27,23,45,59.3,617,9
1,2,23,22,50.65,55.7,617,9
1,3,27,22,35,58.7,617,10
1,1,28,22,40,52,617,10
2,5,5,22,35.6,48.51,617,10
1,4,21,27,15,55,617,9
1,1,1,15,43,66.5,624,10
2,5,5,29,56,93,617,10
1,1,1,17,50.6,62.85,624,10
1,2,29,13,52.5,53.25,620,10
1,3,3,1,80.75,133,923,10
1,4,12,1,45,123,621,10
1,1,1,19,50,158,624,10
1,4,24,19,135,152.1,624,10
1,4,11,19,107.5,156.25,624,10
1,3,3,17,55,62.8,620,10
1,2,29,19,137.5,162.55,624,10
1,2,29,19,137.55,147.75,624,10
1,4,12,19,120.55,180,624,10
1,1,28,23,67.5,77.55,625,10
1,1,28,22,40.5,50.4,625,10
1,2,10,30,30,35,619,8
1,1,28,30,21.25,28.65,625,10
1,1,19,30,20.05,31.85,701,9
1,1,28,30,22.5,30.75,701,10
1,2,29,29,85,103.5,619,9
1,4,11,30,27,48.75,619,10
1,1,28,30,22.5,30.5,619,10
2,5,5,1,90,130,621,10
3,6,14,1,116,118.5,621,10
1,1,1,23,46.75,74.75,624,10
1,2,23,22,57.05,58.8,624,11
1,1,1,22,31.25,50.25,624,9
1,2,25,22,55,63.55,624,9
4,7,15,22,27.7,64.11,624,9
4,9,16,22,34.59,63.79,624,8
4,9,32,22,22,63.09,624,10
1,1,1,30,33.8,40.65,629,9
2,10,17,7,16.5,16.75,620,9
1,4,12,29,80.25,101.75,624,10
1,2,29,1,105.05,144.55,621,8
4,9,16,2,24.65,44.48,621,10
1,1,1,30,21.8,32.3,624,10
1,2,25,30,36.8,36.8,624,9
1,4,11,30,50,50.65,624,10
1,2,29,30,40,52.3,624,7
1,2,29,30,33.1,35.25,624,9
4,9,16,30,20.15,24.5,624,10
4,9,34,30,17,17,624,9
2,5,5,7,17.11,17.76,621,10
3,6,13,7,17.2,18.01,621,9
1,2,25,13,52,52.65,621,10
1,3,26,13,47.75,50,621,10
1,4,11,13,52.25,52.65,621,9
1,4,4,13,52.2,52.85,621,10
1,3,3,1,80,165,621,9
1,1,19,30,31.25,31.25,618,10
1,1,19,8,67.5,67.5,624,10
2,5,5,3,109.25,120,806,10
1,4,24,13,52.5,52.75,621,10
1,2,29,13,52.25,53.25,621,10
1,2,29,13,52,52.65,621,10
1,2,35,13,52,52.1,621,12
1,2,25,13,52.75,53.25,625,8
1,2,35,13,52.65,53.05,625,11
1,1,1,13,46.05,51.6,621,9
1,2,10,13,50.5,52.65,621,9
1,3,3,13,50,52.25,621,7
1,4,31,13,51.75,53.25,621,9
1,4,31,13,51.3,52.9,621,9
1,4,31,13,51.5,52.75,621,8
1,4,24,19,137.5,160.6,621,8
1,3,26,19,130,154,621,10
1,4,11,19,130,156,621,9
1,2,29,19,140,162.5,621,10
1,2,29,19,138.55,159.25,621,11
1,4,12,19,135,174.75,621,10
1,1,28,23,60,75.75,619,10
1,1,28,22,40,51.6,619,10
1,1,22,27,35,42,619,9
4,8,8,5,46,54,723,10
1,3,3,1,70,142.5,619,10
2,5,5,1,29.01,119,619,9
2,10,17,2,40,46.2,619,10
1,1,1,15,32.5,62.5,621,9
2,5,5,3,53,166,619,11
1,3,3,15,50.25,82.25,621,10
2,5,5,15,36.9,69,621,9
1,1,1,17,51.75,63.1,621,10
1,3,3,17,40,62.2,621,10
1,2,25,22,55,61.35,621,10
1,2,25,22,45.05,56.4,621,9
1,3,26,22,36,49.7,621,9
1,4,12,15,57.5,57.5,625,10
4,9,16,22,33.59,63.97,621,10
1,4,12,1,40,142.5,923,10
1,1,1,15,49,65.8,629,10
1,4,24,29,80,84.4,621,10
1,4,12,29,81.15,106,621,10
1,1,1,17,50,61.8,629,9
1,4,11,30,22.2,33.05,621,9
1,2,29,30,30,51.85,621,10
4,9,16,30,16.9,27.08,621,10
2,10,17,7,16,16.5,619,10
2,5,5,7,17.56,17.56,619,10
3,6,13,7,17.2,17.26,619,10
1,1,1,19,111.15,159.55,621,10
1,2,10,19,122.55,153.5,621,9
1,3,3,19,125,178.25,621,9
2,5,5,19,155.5,155.5,621,10
1,4,21,9,6.5,11,619,15
1,3,3,1,85,139.75,624,10
2,5,5,1,79.01,120,624,10
1,1,28,23,67.5,78.1,628,10
1,1,28,22,45.75,50.5,628,10
1,3,26,19,129.75,157,625,10
1,4,11,19,135,160.55,625,10
1,2,29,19,127.5,163,625,10
1,4,12,19,138,175,625,10
1,2,29,13,52.25,53.1,620,11
1,2,29,13,52.5,53.05,620,9
1,4,30,13,52.5,52.8,620,10
1,4,30,13,52.5,52.8,621,10
1,4,11,19,130,154.6,619,10
1,1,28,19,148.5,158,619,9
1,2,29,19,140,160,619,10
1,2,29,19,125,158.5,620,9
1,4,21,11,6,9,619,10
1,1,19,23,66,66,626,10
1,1,28,23,92.5,110.15,626,9
1,1,19,22,37.8,47.25,626,10
1,1,28,22,41.5,50.4,626,11
1,4,21,25,10,22.5,621,10
1,1,1,1,122.3,122.3,622,9
1,2,10,13,50.5,52.25,619,10
1,3,3,13,47.5,51.75,619,10
1,4,31,13,51.25,52.25,619,10
1,4,31,13,52.5,52.9,619,9
1,4,31,13,52,53.85,619,9
1,1,28,30,22.5,30,621,10
1,3,3,19,125,158.25,619,10
1,1,1,19,146,159.15,629,10
1,4,21,27,47.5,50.55,619,9
1,2,10,29,83.55,90.55,619,10
1,4,24,13,51.85,52.35,620,10
1,2,10,13,50,52.2,620,10
1,3,3,13,48.5,51.65,620,10
1,1,1,23,57.5,75.55,621,10
1,3,3,23,42.5,61.5,621,10
1,2,23,22,45,55,621,10
1,1,1,22,26.75,45.2,621,10
1,4,24,19,122,150,629,10
1,2,10,22,53.5,53.5,621,9
1,3,3,22,47,53.8,621,10
1,2,29,19,139.05,156.95,629,10
4,7,15,22,30.09,61.69,621,10
4,9,9,22,46.26,50.59,621,9
2,5,5,22,36,57.17,621,9
1,2,23,27,38.45,38.45,621,9
1,4,21,27,45,45,621,9
1,2,23,22,48.5,53.95,722,10
1,3,3,23,50,59,619,10
1,3,3,22,47.5,54.3,619,9
4,7,15,22,32.29,61.89,619,10
3,6,13,22,34,51.61,619,10
2,5,5,7,17.4,17.77,624,10
1,3,3,30,21.05,32.4,619,10
3,6,13,7,17,18.91,624,10
2,5,5,29,75,86.8,621,10
1,3,3,8,45,53.25,624,10
1,1,1,30,20.2,40.05,621,10
1,2,10,30,21.8,31.05,621,10
3,6,14,1,88,122.75,921,9
1,3,3,30,19.25,25.5,621,10
4,9,9,30,20.61,26.57,621,10
1,1,19,22,46.2,46.2,722,10
1,4,21,9,2.5,10,624,8
3,6,13,22,36,53.15,722,6
1,2,35,22,50,59,621,10
1,2,25,22,45,54.55,702,10
4,8,8,4,68,92,801,10
1,4,30,13,53.55,53.9,627,9
1,1,28,22,40,48.5,621,10
1,4,12,1,51.3,118.05,619,10
2,5,5,1,45,123.91,923,10
1,4,24,13,52.35,52.7,622,10
1,2,25,13,52,52.5,622,10
1,4,12,1,65,125,1004,10
1,4,21,9,20,23,720,10
2,10,17,2,39,46,620,10
1,1,1,15,62,65.55,622,10
1,1,1,17,50.75,63,622,14
1,3,26,17,49.4,59,622,10
1,1,28,19,143,153.55,703,9
1,1,1,19,119.5,159.8,622,10
1,4,24,19,132.5,153,622,10
1,3,26,19,125,154.25,622,10
1,4,11,19,130,156,622,9
1,2,29,19,130,163.25,622,10
1,4,12,19,112.5,174.5,622,10
1,1,28,23,55,68.5,621,10
2,5,5,15,35,66.6,704,10
1,2,10,13,50.55,52.75,624,10
1,3,3,13,48.5,50.85,624,9
2,5,5,7,17.8,18.69,722,10
3,6,13,7,17.58,18.66,722,9
2,10,17,13,38,38.25,624,9
1,1,1,23,45.25,73.25,622,9
1,1,1,22,32.75,51.9,622,10
1,2,25,22,55,63.6,622,9
1,2,25,22,52.5,56.8,622,10
4,9,32,22,56.39,62.59,622,10
1,4,24,29,83.5,84.9,622,10
1,4,12,29,86.05,103.75,622,10
1,1,1,30,20,30.3,622,9
1,3,26,30,25,32.25,622,10
1,2,29,30,26,52.25,622,10
1,2,29,30,32.5,35.25,622,9
4,8,20,11,24,26,719,9
1,1,22,27,25,33,626,9
1,3,3,15,50.25,70.5,624,10
1,3,3,17,50,61.75,624,9
1,2,25,22,52.5,62.55,625,10
1,3,26,22,37.5,49.55,625,9
4,8,8,5,36,50,801,10
4,9,16,2,35.59,57.19,827,10
4,8,18,18,8,15,621,9
4,9,32,22,61.39,63.69,625,10
1,4,12,15,63.75,63.75,621,9
1,4,11,13,52.55,53.35,625,10
1,4,4,13,52.25,53.4,625,10
1,2,29,13,53,53.75,625,10
1,2,29,13,52.5,52.9,625,10
1,2,10,19,127.25,158.55,624,9
1,3,3,19,122.5,158.5,624,10
2,5,5,19,70,130,624,10
1,1,28,17,55,62.55,625,10
3,6,13,21,30,53.61,624,10
1,4,12,29,85.25,101.65,625,10
1,1,28,19,140.25,155.75,625,9
4,8,18,18,5,10,624,10
1,4,21,9,10,17.5,722,9
1,4,11,30,32.55,33.7,625,10
1,2,29,30,30,51.05,625,6
1,2,29,30,31.55,35.1,625,10
2,5,5,1,86,120,1001,10
1,2,10,30,25,26.75,703,10
2,5,5,15,49.01,65.8,706,10
1,3,3,23,47.5,70,624,9
2,5,5,21,25,121,704,10
1,3,3,22,50,56.55,624,10
1,3,3,8,41.75,48.5,622,10
4,9,9,22,39.58,50.91,624,9
3,6,13,22,30,53.61,624,10
1,2,10,29,80,88,624,10
1,2,10,30,27.75,28.8,624,10
1,3,3,30,15,27.25,624,10
4,9,9,30,13.89,29.12,624,9
2,5,5,1,60,134,626,9
3,6,14,1,119,137.5,626,9
2,10,17,2,40,46.1,626,9
2,5,5,3,123,123,626,10
